order_id,order_timestamp,origin_zip,destination_zip,carrier_code,item_category,distance_miles,warehouse_processing_hours,weather_score,holiday_flag,weekend_flag,historical_carrier_delay_days,actual_delivery_days
67182,2025-01-23 14:58:51,39820,78004,CARRIER_A,perishable,1295.9,7.4,8.9,0,0,2.74,3.97
67183,2025-08-05 19:38:49,88625,47489,CARRIER_E,fragile,611.1,30.9,6.3,0,0,0.8,5.2
67184,2025-12-16 02:05:19,14850,22147,CARRIER_D,standard,2384.3,23.3,6.2,0,0,0.97,7.67
67185,2024-03-04 02:13:21,58249,43294,CARRIER_E,standard,1762.7,16.4,9.2,0,0,1.75,7.23
67186,2024-01-28 07:37:59,41166,28847,CARRIER_D,perishable,1677.5,35.9,7.8,0,1,0.08,6.82
67187,2024-11-18 00:07:51,59861,89174,CARRIER_E,fragile,1916.8,42.0,5.4,0,0,2.03,7.64
67188,2024-02-19 01:06:17,09592,03098,CARRIER_C,fragile,647.7,34.9,2.6,0,0,2.42,3.75
67189,2025-09-13 00:34:59,93897,21232,CARRIER_A,standard,2654.9,20.8,4.9,0,1,0.23,6.68
67190,2025-08-12 19:34:28,35461,57290,CARRIER_B,perishable,1991.9,22.4,5.0,0,0,2.99,5.82
67191,2024-11-11 11:47:51,27454,24215,CARRIER_A,oversize,821.4,44.7,9.9,1,0,0.92,5.12
67192,2025-12-02 12:19:33,38705,43208,CARRIER_D,oversize,2584.8,2.0,7.8,0,0,1.33,7.57
67193,2025-01-14 02:02:54,32678,14942,CARRIER_B,perishable,1407.0,45.9,7.5,0,0,1.35,5.91
67194,2025-02-02 04:49:49,72724,79200,CARRIER_E,standard,2322.9,37.0,4.8,0,1,1.42,8.32
67195,2025-07-22 09:10:35,39691,95968,CARRIER_D,oversize,737.1,59.1,6.7,0,0,1.91,5.92
67196,2025-02-06 07:39:22,91395,03187,CARRIER_A,standard,2662.1,49.3,9.4,0,0,1.16,8.31
67197,2025-06-04 09:54:37,27066,94895,CARRIER_D,oversize,2208.3,1.1,7.2,0,0,0.12,7.04
67198,2024-06-23 18:17:12,50623,91131,CARRIER_D,perishable,68.0,4.2,1.1,0,1,2.99,1.31
67199,2025-01-07 07:09:37,80903,07872,CARRIER_A,perishable,1877.2,1.9,5.6,0,0,1.83,4.31
67200,2025-08-14 10:02:44,77618,55152,CARRIER_C,oversize,2280.4,54.0,2.7,0,0,0.47,7.93
67201,2025-12-06 23:28:14,76553,53794,CARRIER_D,standard,2068.8,58.2,1.7,0,1,1.23,7.69
67202,2024-05-20 07:28:06,40607,01441,CARRIER_E,fragile,2207.0,54.4,0.6,0,0,1.38,8.28
67203,2024-01-27 10:27:41,98055,14740,CARRIER_E,fragile,2572.4,44.7,8.6,1,1,1.5,11.37
67204,2025-03-09 07:08:01,28264,01167,CARRIER_B,standard,2980.5,43.1,7.8,0,1,2.42,9.14
67205,2024-02-09 19:01:10,84134,66452,CARRIER_D,perishable,1878.8,16.4,7.8,0,0,1.73,6.72
67206,2025-05-13 05:29:41,15003,62560,CARRIER_E,oversize,2744.7,27.3,6.8,1,0,0.88,10.99
67207,2024-11-07 23:23:26,53024,17518,CARRIER_D,standard,2902.5,55.2,0.6,0,0,2.69,8.98
67208,2025-08-07 09:31:56,39417,85510,CARRIER_A,oversize,1387.0,5.4,6.9,0,0,0.21,3.44
67209,2024-04-25 05:31:12,72967,39209,CARRIER_C,standard,1871.0,52.7,9.1,0,0,2.77,7.88
67210,2024-02-03 13:28:48,75802,36354,CARRIER_E,oversize,426.9,38.4,9.9,0,1,2.0,5.4
67211,2024-06-07 01:13:34,02636,90510,CARRIER_A,perishable,2857.0,23.3,1.7,0,0,0.4,6.39
67212,2024-02-16 04:49:13,60048,91141,CARRIER_E,oversize,844.6,14.4,2.1,1,0,0.92,4.92
67213,2024-04-19 13:26:45,92501,53350,CARRIER_D,standard,699.7,12.5,8.5,0,0,1.43,4.2
67214,2025-07-06 23:55:32,21823,47386,CARRIER_E,perishable,1861.0,63.6,1.5,0,1,2.69,7.83
67215,2025-05-20 10:18:14,78175,36808,CARRIER_A,perishable,2331.7,31.7,0.7,0,0,0.34,5.44
67216,2025-03-30 00:45:23,74776,43250,CARRIER_C,perishable,2485.2,56.1,0.9,0,1,1.48,7.54
67217,2024-11-03 12:37:27,02660,30204,CARRIER_B,oversize,1938.5,45.6,8.0,0,1,1.95,6.79
67218,2024-06-12 03:32:14,08865,65106,CARRIER_B,oversize,30.4,17.4,5.7,1,0,2.85,2.44
67219,2025-08-31 22:44:28,36851,44293,CARRIER_E,oversize,2289.9,42.0,7.2,0,1,2.7,8.69
67220,2025-10-01 17:51:38,15599,55353,CARRIER_A,perishable,1154.8,17.0,7.7,0,0,2.31,4.11
67221,2024-07-01 18:43:57,30139,41567,CARRIER_D,standard,2986.0,26.7,3.9,1,0,1.63,9.95
67222,2025-10-16 10:36:11,18148,97094,CARRIER_B,standard,1987.4,43.9,9.0,0,0,0.54,7.89
67223,2025-03-31 02:25:49,83225,71861,CARRIER_B,standard,2023.4,48.9,1.1,0,0,2.75,5.63
67224,2024-09-09 09:11:06,68350,05242,CARRIER_A,oversize,734.4,8.3,7.5,0,0,1.22,2.68
67225,2024-06-04 19:30:03,18428,77719,CARRIER_A,fragile,2170.8,66.8,0.2,0,0,2.06,6.66
67226,2025-03-07 04:11:32,28395,55999,CARRIER_C,perishable,2229.3,60.9,3.7,0,0,0.43,8.12
67227,2024-01-11 13:45:46,69301,05637,CARRIER_C,perishable,498.8,49.2,5.4,0,0,0.65,4.27
67228,2024-08-18 22:50:55,88208,66379,CARRIER_C,perishable,384.9,62.3,9.2,1,1,2.77,6.77
67229,2025-05-17 21:51:00,99390,37559,CARRIER_B,perishable,1287.1,30.3,5.3,0,1,0.99,4.83
67230,2024-12-28 15:40:08,09193,85671,CARRIER_D,perishable,1202.9,45.6,0.1,0,1,1.91,5.45
67231,2024-04-16 05:30:33,62492,28425,CARRIER_A,fragile,1280.4,50.2,5.8,0,0,1.72,5.23
67232,2024-04-26 05:14:35,93667,06705,CARRIER_B,standard,111.6,70.3,3.9,0,0,2.8,4.04
67233,2025-05-21 11:33:45,89217,06347,CARRIER_B,perishable,2239.8,60.5,3.2,0,0,2.09,7.73
67234,2025-09-03 05:46:00,00500,09285,CARRIER_B,fragile,2951.9,8.2,5.8,0,0,1.53,7.47
67235,2025-05-19 04:33:48,04778,71159,CARRIER_D,perishable,1381.6,14.3,6.4,0,0,0.6,5.99
67236,2024-04-24 16:44:41,91733,92413,CARRIER_B,standard,2434.0,38.9,4.6,1,0,1.97,7.69
67237,2025-05-02 17:52:59,23334,81375,CARRIER_A,oversize,2066.6,65.6,2.8,0,0,1.14,6.46
67238,2024-07-21 01:05:37,13059,22412,CARRIER_A,standard,2452.0,35.2,8.4,0,1,2.99,8.08
67239,2025-03-08 03:08:06,14626,41385,CARRIER_E,oversize,338.0,11.9,8.4,0,1,1.85,3.78
67240,2025-03-07 01:55:06,02339,46228,CARRIER_B,fragile,138.2,58.9,2.5,0,0,2.86,3.3
67241,2025-10-07 23:50:17,42141,51861,CARRIER_C,oversize,2879.7,30.8,3.2,0,0,0.16,8.26
67242,2025-08-25 09:33:36,26868,79441,CARRIER_B,standard,572.3,36.0,5.4,0,0,2.36,3.91
67243,2024-02-25 05:09:15,06907,49062,CARRIER_B,fragile,2893.2,44.7,4.4,0,1,0.23,8.96
67244,2024-01-01 00:19:21,33651,20382,CARRIER_A,perishable,1485.7,9.0,1.0,1,0,0.72,4.45
67245,2025-11-11 05:28:08,30008,86097,CARRIER_A,perishable,1485.5,49.5,6.7,0,0,0.61,5.52
67246,2024-08-11 04:14:29,73534,89024,CARRIER_D,perishable,581.5,8.1,6.8,0,1,1.87,3.52
67247,2024-02-18 03:46:59,19511,10754,CARRIER_C,perishable,2527.9,49.4,7.3,0,1,2.82,9.22
67248,2024-05-19 14:21:30,89824,34024,CARRIER_B,oversize,1439.1,55.5,5.4,0,1,1.3,6.19
67249,2024-12-27 14:03:55,10250,42688,CARRIER_B,oversize,1011.3,47.5,6.9,0,0,2.95,5.68
67250,2025-10-10 16:48:08,38576,72655,CARRIER_B,fragile,195.4,48.5,0.5,0,0,2.99,3.13
67251,2025-11-04 23:02:30,96811,34467,CARRIER_A,oversize,2056.8,59.3,9.6,0,0,0.88,8.32
67252,2025-04-24 05:35:51,25134,11732,CARRIER_E,perishable,1590.3,16.2,8.1,0,0,1.46,6.14
67253,2024-07-15 07:38:27,83264,37367,CARRIER_D,perishable,2587.8,57.0,5.5,0,0,1.77,9.13
67254,2025-06-04 01:53:06,28023,97463,CARRIER_C,fragile,700.4,26.9,2.6,0,0,2.69,3.09
67255,2025-09-03 16:05:16,07023,52763,CARRIER_A,fragile,1456.1,2.3,7.6,0,0,1.63,3.87
67256,2024-10-26 17:18:17,87579,84608,CARRIER_E,oversize,2955.2,57.0,6.2,0,1,2.35,10.52
67257,2025-03-09 00:40:25,79758,92267,CARRIER_E,fragile,363.0,56.9,9.0,0,1,1.71,5.94
67258,2024-12-23 01:41:45,05400,31637,CARRIER_D,standard,2335.9,3.1,0.6,0,0,0.1,5.59
67259,2025-09-20 15:58:27,50137,31818,CARRIER_D,oversize,2828.6,16.8,0.8,1,1,0.76,8.32
67260,2025-03-23 02:27:05,43442,50896,CARRIER_B,fragile,1503.8,28.1,3.7,0,1,0.75,5.14
67261,2024-02-05 10:54:01,70391,25653,CARRIER_A,perishable,2643.1,32.4,2.8,0,0,0.32,6.66
67262,2025-09-28 05:17:40,22063,86258,CARRIER_A,standard,407.7,65.5,2.4,1,1,0.95,3.86
67263,2025-02-09 20:05:32,31458,34259,CARRIER_D,perishable,1868.7,36.3,3.4,0,1,1.75,6.84
67264,2024-11-10 11:34:31,35689,67178,CARRIER_C,fragile,1414.1,28.7,9.6,0,1,1.71,6.27
67265,2024-05-17 17:10:00,82425,14754,CARRIER_A,fragile,155.0,3.3,8.9,0,0,2.52,2.0
67266,2025-05-24 22:16:24,26102,17653,CARRIER_C,standard,1055.9,59.7,6.4,0,1,0.15,6.51
67267,2024-01-14 04:33:39,28263,18744,CARRIER_C,oversize,183.5,11.6,8.1,0,1,0.67,3.51
67268,2024-05-06 16:16:35,78092,19579,CARRIER_A,standard,1303.6,15.8,7.4,0,0,2.1,4.14
67269,2025-05-17 22:28:48,18405,96986,CARRIER_C,oversize,1269.4,16.8,2.7,0,1,2.64,3.49
67270,2024-07-17 21:06:17,25226,29551,CARRIER_A,oversize,1470.1,37.5,6.8,0,0,1.84,5.88
67271,2025-07-01 06:27:49,41121,69204,CARRIER_B,standard,2435.5,68.3,6.5,1,0,2.58,9.74
67272,2024-07-10 09:08:43,90067,05614,CARRIER_A,perishable,528.3,6.5,3.5,0,0,0.7,1.97
67273,2025-06-21 11:54:32,34836,71972,CARRIER_B,oversize,878.1,22.7,9.4,0,1,2.91,4.57
67274,2025-05-10 18:43:00,70649,38312,CARRIER_E,oversize,2991.8,59.9,4.4,0,1,1.62,10.63
67275,2025-06-14 16:36:27,28927,05341,CARRIER_E,oversize,2839.4,20.2,8.6,0,1,1.89,9.05
67276,2025-06-19 11:28:45,29268,82114,CARRIER_E,perishable,2590.5,27.8,2.0,0,0,0.62,8.03
67277,2025-08-06 22:58:50,96773,03455,CARRIER_A,oversize,1494.0,48.8,5.3,0,0,0.54,5.45
67278,2024-09-25 12:26:40,06542,89477,CARRIER_B,standard,2692.8,20.7,1.9,0,0,1.08,6.25
67279,2024-12-08 19:12:45,13761,25798,CARRIER_B,perishable,1082.3,26.8,4.6,0,1,0.32,3.59
67280,2024-02-21 02:30:18,17212,50604,CARRIER_C,fragile,544.1,1.3,3.0,0,0,2.4,2.12
67281,2024-09-10 17:31:47,16136,05322,CARRIER_B,perishable,2641.1,29.4,9.7,0,0,0.78,8.15
67282,2024-12-01 14:23:00,52074,92950,CARRIER_D,oversize,1177.5,26.3,3.3,0,1,0.56,4.81
67283,2025-07-16 19:16:25,16291,23496,CARRIER_B,fragile,1984.6,46.0,9.3,0,0,0.3,6.78
67284,2025-10-21 02:24:51,82591,23989,CARRIER_C,standard,1128.6,60.9,9.1,0,0,2.29,7.17
67285,2025-05-01 12:23:21,66498,77916,CARRIER_E,perishable,2064.7,22.4,4.5,0,0,2.21,7.63
67286,2024-04-03 11:54:42,38379,94613,CARRIER_C,perishable,2797.1,70.5,8.6,0,0,0.65,10.96
67287,2024-05-26 00:06:41,42862,78880,CARRIER_D,fragile,2160.6,50.9,10.0,0,1,1.43,8.72
67288,2025-01-24 08:50:54,40046,08870,CARRIER_D,fragile,1207.3,31.3,7.9,0,0,1.6,6.21
67289,2024-11-13 18:20:12,49123,05036,CARRIER_D,oversize,2452.3,41.8,1.0,0,0,2.52,7.42
67290,2025-11-10 10:40:05,91494,43889,CARRIER_E,oversize,283.9,38.5,7.8,0,0,1.96,5.84
67291,2024-05-12 23:39:53,26758,61283,CARRIER_B,oversize,821.0,59.7,4.9,1,1,0.04,6.29
67292,2025-02-20 19:56:01,42678,48396,CARRIER_D,perishable,2140.2,59.4,4.2,0,0,2.91,8.51
67293,2025-07-22 14:23:13,34392,13863,CARRIER_E,perishable,1276.7,17.8,7.3,0,0,2.7,5.62
67294,2024-11-15 10:38:00,17018,95393,CARRIER_C,standard,228.9,23.5,6.7,0,0,1.42,2.46
67295,2024-06-29 09:44:03,60544,65792,CARRIER_C,oversize,1410.9,10.7,3.6,1,1,0.64,5.41
67296,2024-04-04 22:41:51,18265,38052,CARRIER_E,oversize,583.3,40.2,0.8,0,0,0.26,3.98
67297,2025-03-30 13:37:37,71971,42280,CARRIER_E,perishable,642.1,24.5,5.4,0,1,2.99,4.4
67298,2025-04-05 14:42:01,85010,47773,CARRIER_B,fragile,2044.4,35.1,2.6,0,1,0.55,6.03
67299,2025-06-20 19:38:10,63884,38058,CARRIER_B,fragile,1871.8,28.4,4.7,0,0,1.21,5.6
67300,2025-09-03 09:15:12,47990,57124,CARRIER_D,standard,501.7,53.6,0.7,0,0,0.83,4.16
67301,2025-12-24 20:54:08,71316,84571,CARRIER_E,perishable,2578.5,11.6,8.5,0,0,2.59,8.81
67302,2024-05-16 20:17:53,78363,82645,CARRIER_C,oversize,1453.2,39.6,9.5,0,0,2.46,6.7
67303,2024-11-12 04:39:27,49904,35841,CARRIER_B,fragile,639.4,11.7,7.9,1,0,1.26,4.72
67304,2024-08-24 12:07:19,57246,25272,CARRIER_A,oversize,579.0,21.7,5.2,0,1,1.6,2.22
67305,2025-09-28 21:30:29,31908,39966,CARRIER_B,oversize,1552.4,22.4,6.6,0,1,1.92,5.32
67306,2024-03-27 02:09:51,20993,65158,CARRIER_E,perishable,2029.5,58.4,5.0,0,0,1.76,8.93
67307,2025-04-29 23:28:50,05917,16229,CARRIER_E,oversize,2743.6,58.4,6.7,0,0,1.93,10.68
67308,2024-08-17 23:57:25,24882,12733,CARRIER_B,standard,1004.7,53.4,9.3,0,1,1.81,5.74
67309,2024-01-07 04:00:56,33947,67487,CARRIER_B,perishable,698.2,59.3,2.9,0,1,0.59,5.51
67310,2025-03-12 04:24:08,13692,35667,CARRIER_D,fragile,76.4,69.7,3.1,0,0,1.58,3.6
67311,2024-10-12 15:12:34,87297,77563,CARRIER_D,fragile,2002.6,45.6,1.5,0,1,1.37,6.22
67312,2025-05-19 04:32:45,10094,33171,CARRIER_C,fragile,2410.8,65.6,5.6,0,0,0.15,8.49
67313,2024-10-14 16:56:57,33205,19260,CARRIER_A,standard,1348.7,63.8,4.9,0,0,0.86,5.34
67314,2024-05-18 19:34:49,61125,10251,CARRIER_B,standard,1112.4,64.0,8.8,0,1,0.62,6.72
67315,2024-03-28 07:49:57,15589,62790,CARRIER_A,perishable,2209.8,19.0,8.2,0,0,2.13,6.61
67316,2024-05-12 01:06:54,79046,63053,CARRIER_C,standard,1731.9,40.2,9.5,0,1,0.83,8.2
67317,2024-11-15 01:48:58,67640,09832,CARRIER_D,standard,2699.0,45.1,6.2,0,0,2.18,9.58
67318,2024-07-15 04:12:52,68518,92756,CARRIER_B,fragile,1249.0,1.4,2.8,0,0,0.22,3.89
67319,2024-03-26 00:22:20,77013,80788,CARRIER_E,oversize,2799.9,24.5,3.0,0,0,1.19,7.88
67320,2024-08-19 07:35:32,90349,05524,CARRIER_B,fragile,1593.8,71.2,0.9,0,0,2.53,6.79
67321,2025-09-01 19:56:10,52510,24285,CARRIER_E,oversize,2974.7,13.2,5.9,0,0,0.78,8.82
67322,2025-09-05 00:30:22,90651,30478,CARRIER_C,standard,1260.2,43.7,5.6,0,0,1.41,6.58
67323,2024-09-21 04:26:20,93940,84047,CARRIER_E,oversize,1506.6,8.4,4.0,0,1,2.27,5.74
67324,2025-01-15 20:37:01,94595,57325,CARRIER_D,fragile,1556.4,64.3,6.8,0,0,1.25,7.84
67325,2024-05-13 16:17:33,87484,60997,CARRIER_A,fragile,2241.7,23.7,7.2,0,0,1.55,6.7
67326,2024-10-27 18:03:02,76942,99035,CARRIER_C,standard,28.9,71.6,3.8,0,1,2.61,4.04
67327,2025-03-15 07:56:14,98022,83464,CARRIER_D,standard,1145.8,11.5,4.0,0,1,0.03,4.1
67328,2024-01-14 21:12:59,47802,42264,CARRIER_B,perishable,2008.2,16.1,6.2,0,1,2.26,6.29
67329,2025-09-18 00:50:19,19237,49755,CARRIER_C,standard,2685.1,26.4,9.0,0,0,0.24,8.43
67330,2025-10-22 06:58:25,34783,29261,CARRIER_C,oversize,1369.0,7.2,9.8,0,0,1.78,5.47
67331,2025-11-13 11:55:50,26239,26483,CARRIER_B,standard,2573.7,21.3,5.5,0,0,0.67,7.22
67332,2024-06-03 04:05:59,07881,85282,CARRIER_A,perishable,1020.5,13.4,9.9,0,0,0.79,4.37
67333,2025-10-14 19:53:08,51500,92630,CARRIER_B,standard,1039.1,66.7,8.6,0,0,0.78,6.6
67334,2024-03-24 02:29:42,93594,53289,CARRIER_C,fragile,1467.5,52.5,8.8,0,1,2.51,7.1
67335,2025-10-05 21:33:42,88826,68522,CARRIER_B,fragile,2608.0,38.2,8.7,0,1,0.26,8.83
67336,2024-04-09 01:00:53,28545,18640,CARRIER_B,standard,1612.1,10.7,9.5,0,0,0.14,5.86
67337,2024-09-11 01:51:43,39886,59421,CARRIER_B,standard,1203.9,24.8,6.7,0,0,1.24,5.07
67338,2025-11-23 11:39:23,15398,93981,CARRIER_E,fragile,1947.9,26.3,9.9,0,1,1.33,8.17
67339,2025-01-03 22:59:00,43560,27425,CARRIER_A,fragile,790.3,28.8,8.9,1,0,1.98,5.28
67340,2024-06-07 03:10:02,08486,69569,CARRIER_B,oversize,2654.8,66.2,5.9,0,0,2.59,9.07
67341,2024-09-28 01:19:48,10334,54472,CARRIER_D,oversize,2016.6,10.1,4.6,0,1,1.27,5.66
67342,2024-08-29 01:36:54,24462,88835,CARRIER_C,fragile,1283.8,19.9,3.9,0,0,1.26,4.35
67343,2025-11-04 06:01:25,71944,03964,CARRIER_B,standard,595.6,71.3,6.9,0,0,1.87,5.42
67344,2024-10-27 23:25:56,85421,81067,CARRIER_B,perishable,2092.0,37.9,1.4,0,1,1.92,5.68
67345,2024-03-08 18:18:52,85343,84839,CARRIER_C,oversize,2406.1,34.8,8.3,0,0,0.16,7.84
67346,2024-04-30 23:00:30,94909,65458,CARRIER_D,perishable,2495.2,62.0,6.7,0,0,2.32,9.62
67347,2025-02-08 15:40:50,11529,61682,CARRIER_D,standard,2049.3,32.4,3.2,0,1,0.45,7.33
67348,2024-01-10 23:21:22,25016,72392,CARRIER_D,standard,2485.6,13.1,5.2,0,0,2.94,6.86
67349,2024-06-29 05:47:21,53147,38323,CARRIER_A,oversize,1907.5,55.6,8.4,0,1,2.65,7.2
67350,2025-03-16 23:24:37,83907,76928,CARRIER_E,standard,1790.9,52.7,4.3,0,1,0.6,8.06
67351,2025-09-12 18:33:24,08407,06668,CARRIER_C,oversize,381.4,69.1,2.1,0,0,2.62,4.79
67352,2024-03-11 09:45:28,58809,27395,CARRIER_E,perishable,1426.7,18.1,6.8,0,0,2.19,6.05
67353,2024-09-04 15:06:18,14426,81195,CARRIER_A,fragile,2649.4,46.9,1.5,0,0,2.51,7.05
67354,2024-10-12 02:39:05,28948,58781,CARRIER_B,standard,321.1,49.5,4.4,0,1,1.74,3.71
67355,2025-09-22 11:44:51,70559,70496,CARRIER_C,perishable,570.6,63.2,2.9,0,0,0.98,4.5
67356,2025-07-28 02:13:36,29388,83283,CARRIER_A,fragile,2409.8,51.0,9.6,0,0,1.28,8.88
67357,2025-11-08 11:18:42,74597,65895,CARRIER_C,oversize,2994.7,24.1,8.1,0,1,2.54,9.25
67358,2025-03-29 05:09:28,39907,67417,CARRIER_D,standard,2326.1,69.4,7.1,0,1,0.61,9.41
67359,2024-05-05 12:52:23,95655,65346,CARRIER_B,fragile,2423.0,48.9,6.9,0,1,1.91,8.51
67360,2025-11-16 04:17:55,14299,68530,CARRIER_A,perishable,1141.4,35.9,0.1,0,1,1.44,3.31
67361,2025-07-04 14:30:25,21251,20629,CARRIER_B,perishable,1175.7,29.7,9.4,0,0,2.38,5.74
67362,2025-04-27 10:44:12,64980,66239,CARRIER_A,standard,2926.1,67.8,8.6,0,1,0.89,9.36
67363,2024-09-12 11:37:08,97609,34714,CARRIER_C,fragile,1480.7,49.9,6.7,0,0,1.28,7.23
67364,2025-08-03 12:12:23,03378,08893,CARRIER_D,oversize,1811.5,18.0,0.2,0,1,0.08,5.56
67365,2024-10-21 09:23:54,60267,58637,CARRIER_C,oversize,64.1,39.3,3.7,0,0,1.04,2.2
67366,2024-08-24 13:51:54,89049,60001,CARRIER_A,fragile,235.4,10.0,0.5,0,1,2.16,0.72
67367,2024-07-19 07:09:35,83901,49617,CARRIER_C,oversize,1897.7,57.7,0.4,0,0,1.07,6.56
67368,2025-04-26 19:02:10,75727,96035,CARRIER_C,perishable,2423.4,7.3,3.5,0,1,0.26,6.77
67369,2025-03-26 03:59:59,50204,84560,CARRIER_E,fragile,1878.2,57.1,1.8,0,0,2.08,7.81
67370,2024-06-14 20:34:54,34365,15457,CARRIER_A,fragile,338.3,51.3,5.3,0,0,0.36,2.79
67371,2024-09-07 12:17:17,62589,35318,CARRIER_B,standard,1485.8,4.9,0.5,1,1,0.59,4.29
67372,2024-06-14 21:17:49,49488,26068,CARRIER_B,oversize,2970.9,19.4,9.7,0,0,2.07,8.52
67373,2025-06-24 15:35:22,31958,92320,CARRIER_D,standard,696.3,51.9,6.3,1,0,2.37,5.94
67374,2024-09-07 14:13:04,41486,68081,CARRIER_D,standard,1297.0,66.1,2.0,0,1,2.8,5.87
67375,2025-07-22 07:10:49,14172,25288,CARRIER_E,fragile,2756.1,16.5,5.6,0,0,1.75,8.33
67376,2024-06-18 08:02:45,95190,08589,CARRIER_C,oversize,438.9,57.9,9.7,0,0,2.46,6.15
67377,2024-10-15 10:43:03,16325,95889,CARRIER_D,fragile,370.6,55.2,9.6,0,0,0.44,5.67
67378,2024-01-20 04:45:40,49077,76528,CARRIER_E,perishable,1550.3,55.8,5.5,0,1,0.67,7.6
67379,2024-01-04 11:06:55,43311,97168,CARRIER_A,oversize,1515.4,2.2,4.7,0,0,1.79,3.93
67380,2024-01-22 00:10:00,94717,82112,CARRIER_A,standard,2573.7,33.9,2.1,1,0,2.21,7.78
67381,2024-02-18 05:44:41,49393,16360,CARRIER_D,standard,2672.2,29.4,5.7,1,1,0.61,9.38
67382,2025-11-08 08:37:31,78077,43988,CARRIER_B,fragile,469.0,67.9,8.7,0,1,0.16,4.85
67383,2024-07-18 21:11:24,56121,51390,CARRIER_E,perishable,2163.0,61.6,3.8,0,0,2.69,8.46
67384,2025-01-23 04:38:29,77589,23187,CARRIER_A,fragile,1780.2,55.5,4.6,0,0,2.69,6.66
67385,2025-11-27 07:51:28,39482,44483,CARRIER_D,perishable,774.7,31.4,2.7,0,0,1.95,4.3
67386,2024-12-21 16:16:20,70911,10974,CARRIER_B,perishable,2416.5,66.3,0.7,1,1,1.45,8.15
67387,2024-10-14 11:32:22,90270,35548,CARRIER_A,fragile,2099.9,52.4,0.3,0,0,2.6,5.71
67388,2025-06-16 03:39:12,67644,38520,CARRIER_A,perishable,2600.5,38.4,1.5,0,0,0.98,6.92
67389,2025-06-27 07:00:07,41662,23760,CARRIER_D,oversize,1075.2,10.8,1.5,0,0,0.66,4.12
67390,2024-03-14 13:28:40,39662,96916,CARRIER_A,standard,364.0,58.4,9.4,0,0,0.97,4.84
67391,2025-11-14 08:05:06,50657,82953,CARRIER_A,perishable,195.0,39.8,7.0,0,0,1.51,2.91
67392,2024-03-30 20:01:27,10174,33507,CARRIER_E,standard,1448.0,58.6,0.3,1,1,0.94,7.46
67393,2024-09-06 10:12:42,17255,76526,CARRIER_C,perishable,2394.8,70.8,5.9,0,0,2.71,9.46
67394,2025-11-26 19:38:08,50358,68667,CARRIER_B,standard,754.5,52.4,6.0,0,0,0.1,4.77
67395,2025-02-13 17:47:59,26296,48998,CARRIER_D,standard,2459.8,68.1,9.2,0,0,0.85,10.55
67396,2025-02-18 20:45:51,78309,08332,CARRIER_B,fragile,448.8,41.3,7.0,0,0,2.67,3.64
67397,2025-09-14 04:39:27,35236,42481,CARRIER_B,standard,964.3,60.8,3.0,0,1,1.9,5.69
67398,2024-11-23 12:25:19,12316,32774,CARRIER_D,perishable,2005.6,39.9,8.9,0,1,0.33,8.59
67399,2025-03-24 19:15:31,45185,22243,CARRIER_A,oversize,767.5,46.1,0.5,0,0,2.23,3.26
67400,2025-02-02 04:29:21,47313,81457,CARRIER_E,oversize,655.3,21.1,5.1,0,1,0.06,5.1
67401,2024-03-22 22:06:18,28196,82178,CARRIER_E,standard,1883.1,63.0,8.9,0,0,0.16,9.32
67402,2024-08-10 06:28:35,25399,59478,CARRIER_A,perishable,2470.0,45.6,9.2,0,1,2.14,8.13
67403,2025-07-15 18:59:15,57096,18906,CARRIER_E,oversize,426.2,63.4,4.7,0,0,0.74,5.29
67404,2024-08-27 22:02:16,45254,64021,CARRIER_A,oversize,2436.7,44.9,5.1,0,0,2.66,7.29
67405,2025-10-21 23:42:05,72312,06242,CARRIER_E,perishable,836.1,23.8,5.6,0,0,2.88,4.95
67406,2025-12-01 06:43:49,20321,78267,CARRIER_B,fragile,1475.9,60.4,5.7,0,0,0.48,6.95
67407,2025-07-15 04:57:07,82516,20452,CARRIER_A,perishable,819.4,53.0,9.7,0,0,0.22,5.86
67408,2024-01-01 13:54:30,67733,55299,CARRIER_A,standard,1233.6,15.1,6.2,1,0,2.42,5.05
67409,2025-07-03 08:28:45,13448,34408,CARRIER_D,standard,896.1,3.5,8.1,0,0,0.46,4.76
67410,2025-12-17 07:45:44,64553,71697,CARRIER_A,fragile,148.0,28.9,9.3,0,0,0.16,2.79
67411,2025-07-05 15:47:58,44790,21325,CARRIER_B,perishable,2091.1,33.6,1.3,0,1,1.72,6.24
67412,2025-04-10 09:09:09,42945,38601,CARRIER_E,oversize,2919.2,30.0,2.9,0,0,2.06,9.15
67413,2025-03-23 03:40:52,57038,32026,CARRIER_A,oversize,2202.4,50.6,8.8,0,1,1.61,7.21
67414,2024-12-27 15:28:07,25159,23917,CARRIER_D,fragile,58.3,23.9,8.1,0,0,1.39,3.77
67415,2024-06-29 21:37:47,92608,55249,CARRIER_E,perishable,1621.5,47.2,8.9,0,1,1.63,7.95
67416,2024-12-14 17:32:26,27888,92071,CARRIER_E,fragile,1814.3,65.7,9.6,1,1,2.32,9.77
67417,2025-10-26 21:53:41,91254,13911,CARRIER_A,standard,1843.7,11.8,9.9,0,1,0.49,6.37
67418,2024-03-03 11:20:35,19738,31026,CARRIER_B,standard,1457.4,35.2,6.3,0,1,0.03,5.72
